5.683,1596762000.0
4.631,1596848400.0
3.452,1596934800.0
3.042,1597021200.0
2.851,1597107600.0
2.471,1597194000.0
2.579,1597280400.0
2.394,1597366800.0
2.451,1597453200.0
2.095,1597539600.0
2.012,1597626000.0
1.902,1597712400.0
1.826,1597798800.0
1.82,1597885200.0
1.764,1597971600.0
1.654,1598058000.0
1.49,1598144400.0
1.429,1598230800.0
1.42,1598317200.0
1.472,1598403600.0
1.416,1598490000.0
1.276,1598576400.0
1.197,1598662800.0
1.14,1598749200.0
1.121,1598835600.0
1.208,1598922000.0
1.141,1599008400.0
1.149,1599094800.0
1.09,1599181200.0
1.066,1599267600.0
1.095,1599354000.0
1.021,1599440400.0
0.974,1599526800.0
0.919,1599613200.0
0.912,1599699600.0
0.983,1599786000.0
0.903,1599872400.0
0.909,1599958800.0
0.984,1600045200.0
0.971,1600131600.0
0.978,1600218000.0
0.964,1600304400.0
0.933,1600390800.0
0.905,1600477200.0
0.904,1600563600.0
0.888,1600650000.0
0.846,1600736400.0
0.796,1600822800.0
0.75,1600909200.0
0.722,1600995600.0
0.732,1601082000.0
0.686,1601168400.0
0.711,1601254800.0
0.726,1601341200.0
0.706,1601427600.0
0.67,1601514000.0
0.665,1601600400.0
0.684,1601686800.0
0.667,1601773200.0
0.66,1601859600.0
0.646,1601946000.0
0.657,1602032400.0
0.66,1602118800.0
0.665,1602205200.0
0.663,1602291600.0
0.668,1602378000.0
0.649,1602464400.0
0.658,1602550800.0
0.652,1602637200.0
0.623,1602723600.0
0.623,1602810000.0
0.628,1602896400.0
0.605,1602982800.0
0.62,1603069200.0
0.61,1603155600.0
0.589,1603242000.0
0.601,1603328400.0
0.596,1603414800.0
0.58,1603501200.0
0.578,1603587600.0
0.571,1603674000.0
0.566,1603760400.0
0.553,1603846800.0
0.542,1603933200.0
0.537,1604019600.0
0.531,1604106000.0
0.519,1604192400.0
0.529,1604278800.0
0.529,1604365200.0
0.516,1604451600.0
0.524,1604538000.0
0.532,1604624400.0
0.507,1604710800.0
0.515,1604797200.0
0.519,1604883600.0
0.504,1604970000.0
0.518,1605056400.0
0.511,1605142800.0
0.521,1605229200.0
0.502,1605315600.0
0.498,1605402000.0
0.508,1605488400.0
0.483,1605574800.0
0.488,1605661200.0
0.486,1605747600.0
0.49,1605834000.0
0.48,1605920400.0
0.476,1606006800.0
0.477,1606093200.0
0.468,1606179600.0
0.475,1606266000.0
0.443,1606352400.0
0.446,1606438800.0
0.438,1606525200.0
0.428,1606611600.0
0.419,1606698000.0
0.43,1606784400.0
0.43,1606870800.0
0.434,1606957200.0
0.346,1607043600.0
0.357,1607130000.0
0.395,1607216400.0
0.389,1607302800.0
0.382,1607389200.0
0.421,1607475600.0
0.387,1607562000.0
0.39,1607648400.0
0.388,1607734800.0
0.385,1607821200.0
0.39,1607907600.0
0.38,1607994000.0
0.382,1608080400.0
0.389,1608166800.0
0.394,1608253200.0
0.394,1608339600.0
0.375,1608426000.0
0.388,1608512400.0
0.373,1608598800.0
0.356,1608685200.0
0.388,1608771600.0
0.385,1608858000.0
0.386,1608944400.0
0.406,1609030800.0
0.393,1609117200.0
0.401,1609203600.0
0.388,1609290000.0
0.391,1609376400.0
0.385,1609462800.0
0.399,1609549200.0
0.393,1609635600.0
0.405,1609722000.0
0.392,1609808400.0
0.39,1609894800.0
0.404,1609981200.0
0.423,1610067600.0
0.416,1610154000.0
0.419,1610240400.0
0.432,1610326800.0
0.419,1610413200.0
0.44,1610499600.0
0.44,1610586000.0
0.427,1610672400.0
0.415,1610758800.0
0.415,1610845200.0
0.417,1610931600.0
0.423,1611018000.0
0.422,1611104400.0
0.411,1611190800.0
0.416,1611277200.0
0.408,1611363600.0
0.412,1611450000.0
0.408,1611536400.0
0.412,1611622800.0
0.411,1611709200.0
0.364,1611795600.0
0.363,1611882000.0
0.373,1611968400.0
0.374,1612054800.0
0.373,1612141200.0
0.368,1612227600.0
0.37,1612314000.0
0.36,1612400400.0
0.363,1612486800.0
0.355,1612573200.0
0.384,1612605600.0
0.366,1612609200.0
0.36,1612612800.0
0.366,1612616400.0
0.365,1612620000.0
0.373,1612623600.0
0.38,1612627200.0
0.362,1612630800.0
0.36,1612634400.0
0.36,1612638000.0
0.372,1612641600.0
0.342,1612645200.0
0.373,1612648800.0
0.356,1612652400.0
0.348,1612656000.0
0.35,1612659600.0
0.372,1612663200.0
0.34,1612666800.0
0.34,1612670400.0
0.345,1612674000.0
0.37,1612677600.0
0.384,1612681200.0
0.35,1612684800.0
0.38,1612688400.0
0.366,1612692000.0
0.358,1612695600.0
0.348,1612699200.0
0.348,1612702800.0
0.348,1612706400.0
0.348,1612710000.0
0.348,1612713600.0
0.354,1612717200.0
0.348,1612720800.0
0.359,1612724400.0
0.36,1612728000.0
0.36,1612731600.0
0.348,1612735200.0
0.348,1612738800.0
0.353,1612742400.0
0.367,1612746000.0
0.36,1612749600.0
0.36,1612753200.0
0.345,1612756800.0
0.358,1612760400.0
0.36,1612764000.0
0.346,1612767600.0
0.358,1612771200.0
0.344,1612774800.0
0.358,1612778400.0
0.348,1612782000.0
0.348,1612785600.0
0.346,1612789200.0
0.357,1612792800.0
0.351,1612796400.0
0.366,1612800000.0
0.35,1612803600.0
0.36,1612807200.0
0.36,1612810800.0
0.37,1612814400.0
0.36,1612818000.0
0.342,1612821600.0
0.349,1612825200.0
0.349,1612828800.0
0.349,1612832400.0
0.349,1612836000.0
0.333,1612839600.0
0.342,1612843200.0
0.356,1612846800.0
0.37,1612850400.0
0.338,1612854000.0
0.352,1612857600.0
0.373,1612861200.0
0.374,1612864800.0
0.353,1612868400.0
0.373,1612872000.0
0.365,1612875600.0
0.352,1612879200.0
0.367,1612882800.0
0.36,1612886400.0
0.36,1612890000.0
0.36,1612893600.0
0.361,1612897200.0
0.356,1612900800.0
0.361,1612904400.0
0.367,1612908000.0
0.366,1612911600.0
0.376,1612915200.0
0.358,1612918800.0
0.375,1612922400.0
0.364,1612926000.0
