2.28,2.28,1431708510.0
2.28,2.2931999999999997,1433254421.0
2.0646999999999998,2.09,1436191362.0
1.9305,1.98,1436474798.0
1.7347,1.7347,1436724252.0
1.9056,1.92,1438358430.0
1.92,1.92,1438839738.0
1.92,1.9331999999999998,1442482701.0
1.9331999999999998,1.9331999999999998,1445633242.0
1.9595999999999998,1.9595999999999998,1447255874.0
2.04,2.04,1447601881.0
2.16,2.16,1448072963.0
2.2392,2.2392,1448323033.0
2.28,2.28,1448780723.0
2.2931999999999997,2.2931999999999997,1449411507.0
2.0795999999999997,2.1191999999999998,1450374452.0
2.1456,2.16,1453657098.0
2.1995999999999998,2.2392,1454008469.0
2.0526,2.0646999999999998,1455034043.0
2.1262999999999996,2.1262999999999996,1455456955.0
2.1262999999999996,2.1626,1456915534.0
1.98,1.98,1458445177.0
1.9546999999999999,1.98,1460301998.0
1.98,1.98,1462054377.0
2.0162999999999998,2.0162999999999998,1462563760.0
2.0284,2.0405,1462993063.0
2.0526,2.0526,1463581299.0
2.09,2.09,1464026799.0
2.1262999999999996,2.1262999999999996,1464704270.0
2.1747,2.1747,1464965267.0
2.2,2.2,1465478954.0
1.955,1.9660000000000002,1468602671.0
1.788,1.8,1468859568.0
1.9000000000000001,1.9000000000000001,1469196334.0
1.9660000000000002,1.9660000000000002,1469544020.0
1.977,1.977,1471135232.0
2.011,2.011,1471547187.0
2.044,2.055,1472214417.0
2.088,2.1,1473520029.0
1.9097999999999997,1.9196999999999997,1474311439.0
1.98,1.98,1475330624.0
2.0394,2.0394,1476104489.0
2.07,2.0799,1476552105.0
2.0898,2.0997,1477168629.0
2.16,2.16,1477692510.0
2.1797999999999997,2.1896999999999998,1478894007.0
1.9552,1.9640000000000002,1479833747.0
2.0263999999999998,2.0263999999999998,1480273522.0
2.08,2.08,1480527013.0
2.16,2.16,1480793763.0
2.24,2.24,1481385362.0
2.32,2.32,1481944443.0
2.3376,2.3376,1482643579.0
2.0300000000000002,2.0300000000000002,1483541338.0
1.8200000000000003,1.8200000000000003,1483625899.0
1.7262000000000002,1.7262000000000002,1483785350.0
1.8585000000000003,1.8585000000000003,1484402270.0
1.8900000000000001,1.8900000000000001,1484854809.0
1.9208000000000003,1.9208000000000003,1485446238.0
1.9362000000000001,1.9362000000000001,1486043560.0
1.9285000000000003,1.9285000000000003,1487360511.0
1.9131,1.9131,1487945667.0
1.8200000000000003,1.8200000000000003,1488163014.0
1.8039,1.8039,1488831484.0
1.8200000000000003,1.8200000000000003,1490279928.0
1.8585000000000003,1.8585000000000003,1490870814.0
1.8816000000000002,1.8816000000000002,1491916046.0
1.9131,1.9131,1493003046.0
1.9516000000000002,1.9516000000000002,1493638006.0
1.9754,1.9754,1494431103.0
1.9831,1.9831,1495519952.0
2.0139,2.0216000000000003,1496745139.0
2.0300000000000002,2.0300000000000002,1498235647.0
2.0839000000000003,2.1,1498757280.0
2.1,2.1077000000000004,1499631431.0
1.74,1.7531999999999999,1502043370.0
1.7262,1.74,1502802546.0
1.7597999999999998,1.7664,1503671115.0
1.9397999999999997,1.9595999999999998,1505274294.0
2.0328,2.0465999999999998,1506630479.0
2.1,2.1066,1513291050.0
2.2728,2.2931999999999997,1514425048.0
2.1995999999999998,2.2062,1515703751.0
2.2464,2.2529999999999997,1517838120.0
2.2199999999999998,2.2266,1518785468.0
1.6997999999999998,1.74,1519678013.0
1.9397999999999997,1.9595999999999998,1520184094.0
1.4220000000000002,1.433,1523154312.0
1.6464,1.653,1523997311.0
1.6727999999999998,1.68,1527575034.0
1.9265999999999999,1.9331999999999998,1529589900.0
2.1,2.1066,1530046092.0
1.9662000000000002,1.9728,1531945068.0
1.722,1.7275,1536072289.0
1.772,1.7774999999999999,1536676238.0
1.9385000000000003,1.9440000000000002,1537808750.0
1.9940000000000002,2.0,1539507645.0
1.6708,1.6752000000000002,1543656856.0
1.7908000000000002,1.8,1544713718.0
1.2864,1.29,1546886640.0
1.76,1.7644,1549170588.0
1.7644,1.7688,1551635691.0
1.8175999999999999,1.8219999999999998,1553562579.0
1.84,1.8444,1554466886.0
1.8619999999999999,1.8663999999999998,1555702569.0
1.8932,1.8976,1558093827.0
2.0888,2.0976,1560161071.0
2.1376,2.142,1562867351.0
1.4732999999999998,1.4799,1565463315.0
1.3164,1.3233,1566521079.0
2.0488,2.0576,1571481680.0
2.0263999999999998,2.0352,1573645442.0
2.2576,2.2664,1576928926.0
2.1688,2.1776,1580118999.0
2.1244,2.1332,1588147771.0
2.0752,2.08,1589836361.0
2.1688,2.1732,1591703493.0
2.2800000000000002,2.2844,1593930634.0
2.32,2.3244000000000002,1594572053.0
2.24,2.2444,1596417690.0
1.9552,1.96,1597384676.0
1.8976,1.902,1597878431.0
1.8752000000000002,1.8800000000000001,1598732815.0
1.742,1.7464,1601140618.0
1.8175999999999999,1.8219999999999998,1602084853.0
1.84,1.8444,1603134880.0
1.8663999999999998,1.8708000000000002,1603576696.0
2.262,2.2664,1605808719.0
2.3108,2.3152000000000004,1606063487.0
2.3552,2.36,1606432350.0
1.8633,1.8665999999999998,1607338387.0
1.6533,1.6565999999999999,1608840595.0
1.6265999999999998,1.6299,1609254782.0
1.5531000000000001,1.5564,1610260319.0
1.6032,1.6064999999999998,1611331066.0
1.53,1.5332999999999999,1612016375.0
