1.77,118.0,1448451750.0
1.75,117.0,1448472652.0
1.7618,310.0,1448525577.0
1.7618,100.0,1448531659.0
1.7618,139.0,1448554578.0
1.78,150.0,1448685108.0
1.7488,152.0,1448731844.0
1.74,149.0,1448880851.0
1.74,320.0,1448895330.0
1.74,102.0,1449003125.0
1.74,156.0,1449029222.0
1.74,140.0,1449058614.0
1.73,121.0,1449163732.0
1.75,130.0,1449192241.0
1.7588,106.0,1449457710.0
1.73,148.0,1449498637.0
1.73,150.0,1449608332.0
1.75,162.0,1449631150.0
1.7447,199.0,1449632744.0
1.7622,161.0,1449633026.0
1.75,112.0,1450463027.0
1.74,200.0,1450574730.0
1.74,138.0,1450577113.0
1.742,103.0,1450924094.0
1.742,111.0,1450933884.0
1.7618,255.0,1451034475.0
1.7618,139.0,1451034578.0
1.7618,277.0,1451135431.0
1.8,252.0,1451208450.0
1.7988,149.0,1451448511.0
1.8188,162.0,1451449205.0
1.78,133.0,1451617898.0
1.76,162.0,1451664801.0
1.8,201.0,1451685466.0
1.8,100.0,1451694069.0
1.8,120.0,1451784244.0
1.8,126.0,1451865402.0
1.8,124.0,1451874452.0
1.85,147.0,1451943339.0
1.8182,272.0,1452008077.0
1.85,126.0,1452016631.0
1.78,280.0,1452056637.0
1.83,107.0,1452122934.0
1.83,155.0,1452163115.0
1.78,148.0,1452338957.0
1.768,114.0,1452506173.0
1.79,247.0,1452590256.0
1.79,228.0,1452775588.0
1.77,118.0,1452853712.0
1.77,145.0,1452855307.0
1.75,109.0,1452855483.0
1.765,129.0,1452975288.0
1.73,132.0,1452975800.0
1.7,149.0,1452976763.0
1.7,100.0,1452977127.0
1.8,122.0,1452988683.0
1.7,335.0,1453230790.0
1.72,229.0,1453230792.0
1.74,207.0,1453234770.0
1.72,329.0,1453259847.0
1.72,244.0,1453267736.0
1.72,144.0,1453269650.0
1.72,530.0,1453278031.0
1.72,147.0,1453331227.0
1.7,248.0,1453402618.0
1.72,122.0,1453463121.0
1.71,185.0,1453646217.0
1.73,131.0,1453669594.0
1.73,195.0,1453679379.0
1.7,502.0,1453758879.0
1.71,199.0,1453839859.0
1.82,245.0,1454316983.0
1.8513,150.0,1454486587.0
1.83,150.0,1454565458.0
1.83,150.0,1454567448.0
1.83,127.0,1454572375.0
1.83,100.0,1454640841.0
1.83,153.0,1454696045.0
1.83,133.0,1454744803.0
1.8,263.0,1454787894.0
1.8,549.0,1454788055.0
1.81,317.0,1454847421.0
1.78,120.0,1454869748.0
1.83,416.0,1454936150.0
1.85,103.0,1455039056.0
1.9,128.0,1455135666.0
1.9,150.0,1455159448.0
1.9,127.0,1455159450.0
1.8555,176.0,1455196194.0
1.86,226.0,1455232252.0
1.81,118.0,1455243660.0
1.83,126.0,1455332374.0
1.8315,133.0,1455395069.0
1.88,111.0,1455418921.0
1.807,125.0,1455487495.0
1.807,214.0,1455503557.0
1.9,108.0,1455594810.0
1.88,163.0,1455736816.0
1.881,190.0,1455848220.0
1.78,573.0,1455916846.0
1.89,132.0,1455939837.0
1.89,190.0,1456027809.0
1.85,145.0,1456041579.0
1.88,157.0,1456111429.0
1.83,150.0,1456459608.0
1.83,206.0,1456461420.0
1.8398,182.0,1456658023.0
1.8398,173.0,1456724325.0
1.84,139.0,1456791682.0
1.85,125.0,1456935417.0
1.88,123.0,1457099686.0
1.88,360.0,1457226300.0
1.86,140.0,1457418488.0
1.9,120.0,1457499844.0
1.88,123.0,1457596936.0
1.93,128.0,1457674050.0
1.9,178.0,1457739164.0
1.95,207.0,1457829854.0
1.8988,143.0,1457844206.0
1.9188,214.0,1458188142.0
1.93,148.0,1458337040.0
1.88,133.0,1458411274.0
1.9,189.0,1458512422.0
1.93,152.0,1458516618.0
1.92,193.0,1458541670.0
1.92,126.0,1458543065.0
1.88,257.0,1458709590.0
1.9,498.0,1458717233.0
1.88,328.0,1458743561.0
1.9,247.0,1458794466.0
1.88,603.0,1458995431.0
1.881,212.0,1459049365.0
1.9,144.0,1459143068.0
1.9288,294.0,1459479811.0
1.87,287.0,1460093734.0
1.87,150.0,1460093841.0
1.9,150.0,1460507666.0
1.9,149.0,1460507668.0
1.9,246.0,1460546255.0
1.9,348.0,1460549064.0
1.92,134.0,1460759755.0
1.91,120.0,1461203224.0
1.89,201.0,1461572741.0
1.91,138.0,1461896800.0
1.89,132.0,1462157016.0
1.8919,131.0,1462158656.0
1.89,117.0,1462251738.0
1.911,118.0,1462333288.0
1.911,130.0,1462341542.0
1.911,180.0,1462475338.0
1.911,100.0,1462475340.0
1.87,130.0,1462641758.0
1.89,111.0,1462661246.0
1.892,150.0,1462677122.0
1.91,159.0,1462690698.0
1.8909,120.0,1462886190.0
1.91,240.0,1462887000.0
1.91,230.0,1462887009.0
1.89,196.0,1462932948.0
1.881,153.0,1463013936.0
1.9008,207.0,1463015976.0
1.881,181.0,1463043565.0
1.9008,233.0,1463094006.0
1.85,206.0,1463145165.0
1.8817,126.0,1463172375.0
1.85,158.0,1463238175.0
1.8188,239.0,1463253715.0
1.83,242.0,1463311636.0
1.83,169.0,1463348834.0
1.8133,149.0,1463532063.0
1.8315,142.0,1463532092.0
1.8088,115.0,1463546822.0
1.7919,100.0,1463684472.0
1.7919,124.0,1463717822.0
1.8315,175.0,1463859232.0
1.7878,533.0,1463928674.0
1.7524,200.0,1463967193.0
1.7699,109.0,1464071884.0
1.7699,100.0,1464118833.0
1.7699,190.0,1464129649.0
1.78,120.0,1464170323.0
1.7698,192.0,1464287715.0
1.768,127.0,1464355075.0
1.7877,201.0,1464358515.0
1.7879,256.0,1464439927.0
1.7879,100.0,1464511331.0
1.7879,134.0,1464516899.0
1.773,145.0,1464661510.0
1.8058,281.0,1464661512.0
1.7654,113.0,1464697639.0
1.7848,103.0,1464697969.0
1.767,105.0,1464725469.0
1.788,386.0,1465006154.0
1.788,245.0,1465330374.0
1.806,124.0,1465391573.0
1.801,132.0,1465453793.0
1.8117,130.0,1465460045.0
1.8117,194.0,1465504233.0
1.6602,133.0,1465763333.0
1.77,109.0,1465951953.0
1.775,478.0,1466109560.0
1.75,157.0,1466168662.0
1.7751,137.0,1466190337.0
1.7751,109.0,1466237907.0
1.787,264.0,1466568338.0
1.7651,147.0,1467140801.0
1.76,297.0,1467189578.0
1.74,595.0,1467196518.0
1.789,126.0,1467714920.0
1.75,148.0,1467961672.0
1.75,159.0,1467975302.0
1.75,178.0,1468051312.0
1.75,177.0,1468069952.0
1.75,335.0,1468144019.0
1.78,132.0,1468409703.0
1.78,145.0,1468502475.0
1.8,115.0,1468901852.0
1.8,224.0,1468928621.0
1.78,155.0,1469101031.0
1.78,269.0,1469108155.0
1.78,210.0,1469116365.0
1.764,145.0,1469252550.0
1.683,148.0,1469460335.0
1.7,147.0,1469460337.0
1.7,147.0,1469460338.0
1.78,111.0,1469525147.0
1.83,222.0,1469534139.0
1.8315,110.0,1469614349.0
1.755,132.0,1469738807.0
1.755,102.0,1469810724.0
1.73,100.0,1469858729.0
1.71,445.0,1469907292.0
1.7,101.0,1469926877.0
1.71,150.0,1469926881.0
1.78,149.0,1470203944.0
1.78,185.0,1470219546.0
1.83,102.0,1470236021.0
1.83,130.0,1470394804.0
1.73,165.0,1470807698.0
1.8,122.0,1471346674.0
1.8,147.0,1471346676.0
1.82,110.0,1471432245.0
1.82,123.0,1471492223.0
1.84,300.0,1471492513.0
1.82,462.0,1472071515.0
1.82,118.0,1472087603.0
1.82,172.0,1472093863.0
1.82,105.0,1472528349.0
1.8018,140.0,1472712121.0
1.82,420.0,1472719808.0
1.8,150.0,1472724373.0
1.8038,150.0,1472784775.0
1.8038,100.0,1472844815.0
1.8038,138.0,1472874693.0
1.736,129.0,1472891713.0
1.8038,111.0,1473031636.0
1.822,133.0,1473051736.0
1.7536,100.0,1473062836.0
1.841,135.0,1473309366.0
1.82,157.0,1473941755.0
1.8245,240.0,1473981534.0
1.8245,132.0,1474011269.0
1.8622,200.0,1474245206.0
1.84,200.0,1474276771.0
1.842,337.0,1474322977.0
1.8388,156.0,1474418496.0
1.8,109.0,1474586815.0
1.8,292.0,1474588417.0
1.82,240.0,1474607888.0
1.822,131.0,1474750071.0
1.822,119.0,1474761251.0
1.82,122.0,1474933641.0
1.8,121.0,1475170450.0
1.82,150.0,1475206220.0
1.84,149.0,1475381716.0
1.7677,128.0,1475484981.0
1.82,125.0,1475614152.0
1.843,143.0,1476063250.0
1.843,134.0,1476064341.0
1.843,116.0,1476406241.0
1.8622,139.0,1476419829.0
1.8285,125.0,1476501660.0
1.8623,131.0,1476555730.0
1.8624,141.0,1476762021.0
1.8624,135.0,1476853963.0
1.8434,123.0,1477086858.0
1.83,132.0,1477377430.0
1.7677,150.0,1477459974.0
1.8117,126.0,1477468057.0
1.79,110.0,1477532863.0
1.7677,205.0,1477547427.0
1.8117,147.0,1477631938.0
1.7918,142.0,1477875837.0
1.81,142.0,1477964567.0
1.8,130.0,1478228781.0
1.809,150.0,1478267058.0
1.75,150.0,1478273146.0
1.75,150.0,1478273597.0
1.75,100.0,1478285616.0
1.77,100.0,1478296137.0
1.8249,127.0,1478367876.0
1.8434,141.0,1478425336.0
1.8131,150.0,1478442906.0
1.8315,159.0,1478506842.0
1.8315,150.0,1478531477.0
1.8315,100.0,1478754707.0
1.8315,219.0,1478880199.0
1.81,135.0,1478903456.0
1.83,118.0,1479116047.0
1.81,100.0,1479156568.0
1.81,150.0,1479459381.0
1.84,158.0,1479593577.0
1.8188,157.0,1479611322.0
1.81,130.0,1479648382.0
1.79,132.0,1479727677.0
1.809,124.0,1479968496.0
1.79,140.0,1480107997.0
1.8,135.0,1480229899.0
1.8436,200.0,1481142210.0
1.865,118.0,1481143178.0
1.754,100.0,1481451640.0
1.8071,142.0,1482361690.0
1.8252,103.0,1482361693.0
1.8,100.0,1482387820.0
1.785,203.0,1482527423.0
1.8513,149.0,1482854844.0
1.808,100.0,1482856561.0
1.808,150.0,1482857091.0
1.8327,127.0,1483325801.0
1.789,101.0,1483328232.0
1.81,130.0,1483543680.0
1.785,156.0,1483591411.0
1.77,153.0,1483649311.0
1.8327,126.0,1483757280.0
1.8327,145.0,1483757282.0
1.8513,137.0,1483757821.0
1.743,120.0,1483818876.0
1.7604,107.0,1483911282.0
1.8,110.0,1484781144.0
1.8,201.0,1485013811.0
1.8,111.0,1485013817.0
1.8,152.0,1485056022.0
1.8,100.0,1485062430.0
1.819,226.0,1485062431.0
1.819,408.0,1485062433.0
1.819,100.0,1485063299.0
1.8,103.0,1485148928.0
1.819,126.0,1485208246.0
1.819,100.0,1485409596.0
1.782,120.0,1485670086.0
1.755,250.0,1485806034.0
1.755,249.0,1485817964.0
1.782,120.0,1485818814.0
1.785,300.0,1485838274.0
1.8216,100.0,1485902854.0
1.8216,151.0,1485981394.0
1.848,197.0,1486598200.0
1.8235,124.0,1486666075.0
1.7859,101.0,1486910199.0
1.8719,103.0,1487090945.0
1.8117,127.0,1487976422.0
1.8721,223.0,1488189404.0
1.891,300.0,1488765627.0
1.93,105.0,1489263444.0
1.8711,150.0,1489489883.0
1.8711,141.0,1489490313.0
1.793,148.0,1489967927.0
1.88,100.0,1490450052.0
1.88,100.0,1490450292.0
1.8612,240.0,1490515612.0
1.8524,100.0,1490677233.0
1.89,100.0,1490921129.0
1.93,100.0,1491098586.0
1.9107,100.0,1491322578.0
1.9107,100.0,1491323258.0
1.93,100.0,1491427300.0
1.9404,100.0,1491667621.0
1.9099,156.0,1491721182.0
2.0,100.0,1492323318.0
2.0009,105.0,1492639505.0
1.97,100.0,1492661607.0
2.029,106.0,1492735319.0
1.98,167.0,1492735738.0
1.96,159.0,1493412846.0
1.96,101.0,1493413274.0
1.96,188.0,1493505573.0
1.96,147.0,1493730318.0
1.96,150.0,1493849418.0
1.85,250.0,1494861838.0
1.818,148.0,1495274916.0
1.8,100.0,1495284380.0
1.8,100.0,1495285660.0
1.8,247.0,1495286250.0
1.8,106.0,1495429240.0
1.8315,150.0,1495703095.0
1.88,125.0,1495703515.0
1.88,200.0,1495703517.0
1.8,130.0,1495864264.0
1.82,105.0,1495959184.0
1.8425,234.0,1495959254.0
1.841,101.0,1496074256.0
1.8224,124.0,1496435817.0
1.84,127.0,1496805131.0
1.9,108.0,1496938317.0
1.92,103.0,1496938324.0
1.83,125.0,1497237661.0
1.7677,138.0,1497464807.0
1.75,113.0,1497465056.0
1.8425,100.0,1497612829.0
1.8612,346.0,1497613087.0
1.88,239.0,1497613848.0
1.8612,167.0,1497617307.0
1.88,240.0,1497617587.0
1.9,256.0,1497617707.0
1.8415,187.0,1497977219.0
1.88,117.0,1498419890.0
1.8612,200.0,1498500905.0
1.8612,160.0,1498681270.0
1.8,466.0,1499064821.0
1.824,180.0,1499334114.0
1.78,130.0,1499623624.0
1.758,100.0,1499625252.0
1.8057,241.0,1499626792.0
1.824,154.0,1499626893.0
1.8058,211.0,1499715362.0
1.824,146.0,1499715453.0
1.8236,100.0,1499775585.0
1.8236,217.0,1499788056.0
1.8,132.0,1499986216.0
1.8236,142.0,1499986258.0
1.8236,259.0,1500094545.0
1.9,162.0,1500095434.0
1.82,612.0,1500324796.0
1.82,227.0,1500660582.0
1.86,189.0,1500691571.0
1.82,300.0,1501786171.0
1.86,132.0,1501786272.0
1.88,131.0,1501788171.0
1.84,158.0,1501847668.0
1.773,137.0,1501872637.0
1.82,150.0,1501960497.0
1.84,140.0,1501960518.0
1.86,300.0,1501960536.0
1.88,137.0,1501960655.0
1.823,180.0,1502510987.0
1.842,300.0,1502511056.0
1.8612,130.0,1502514964.0
1.7728,131.0,1502530397.0
1.7728,125.0,1502651296.0
1.7728,259.0,1503373703.0
1.78,605.0,1503775591.0
1.78,148.0,1503939003.0
1.7226,134.0,1504383235.0
1.7,174.0,1504548983.0
1.7103,300.0,1504952457.0
1.7276,158.0,1504952487.0
1.7273,200.0,1504956397.0
1.7273,200.0,1504956977.0
1.7273,138.0,1505087317.0
1.7273,200.0,1505206743.0
1.7273,391.0,1505206746.0
1.7039,150.0,1505390175.0
1.67,100.0,1505441326.0
1.6667,300.0,1505536457.0
1.745,124.0,1505768193.0
1.7642,299.0,1505768273.0
1.8,300.0,1505768462.0
1.8612,104.0,1505786612.0
1.88,120.0,1505791921.0
1.8,212.0,1505886942.0
1.7549,100.0,1506230954.0
1.8,100.0,1506815894.0
1.82,200.0,1506816383.0
1.84,112.0,1506816867.0
1.785,143.0,1507704327.0
1.785,540.0,1507704329.0
1.684,100.0,1508049123.0
1.69,125.0,1508265930.0
1.69,125.0,1508271341.0
1.69,470.0,1508273900.0
1.69,150.0,1508274459.0
1.74,100.0,1508275341.0
1.69,368.0,1508283019.0
1.69,329.0,1508456149.0
1.69,160.0,1508463919.0
1.69,191.0,1508492073.0
1.69,331.0,1508832879.0
1.69,215.0,1508832883.0
1.63,100.0,1509224627.0
1.61,100.0,1509225060.0
1.67,140.0,1509227340.0
1.673,198.0,1509389488.0
1.673,279.0,1509389490.0
1.73,369.0,1509818764.0
1.7852,225.0,1509819051.0
1.72,111.0,1510452683.0
1.7622,120.0,1510628335.0
1.78,200.0,1510628365.0
1.8216,148.0,1510795014.0
1.84,200.0,1510795035.0
1.88,200.0,1510795134.0
1.9,200.0,1510795164.0
1.92,192.0,1510795303.0
1.8513,103.0,1510835455.0
1.87,285.0,1510835635.0
1.7699,100.0,1511083967.0
1.7935,142.0,1511208307.0
1.7935,315.0,1511208309.0
1.7935,235.0,1511208312.0
1.8117,140.0,1511208356.0
1.735,138.0,1511570227.0
1.7,150.0,1511923827.0
1.7,150.0,1511924157.0
1.71,200.0,1512583921.0
1.71,200.0,1512587320.0
1.71,222.0,1512616820.0
1.65,168.0,1512993220.0
1.7028,125.0,1513001822.0
1.7028,172.0,1513001824.0
1.72,263.0,1513002479.0
1.72,261.0,1513005909.0
1.6999,100.0,1513302270.0
1.7837,102.0,1513302330.0
1.82,200.0,1513302409.0
1.84,115.0,1513302528.0
1.7721,125.0,1513614111.0
1.675,100.0,1513864682.0
1.657,100.0,1513904971.0
1.62,100.0,1513905210.0
1.7151,163.0,1514223379.0
1.6499,150.0,1514834915.0
1.6979,272.0,1515121924.0
1.4142,150.0,1516119094.0
1.4142,150.0,1516119383.0
1.4142,121.0,1516122503.0
1.6335,250.0,1516644026.0
1.7151,182.0,1517153209.0
1.75,188.0,1517153317.0
1.615,100.0,1517488247.0
1.72,180.0,1517547297.0
1.7721,210.0,1517547366.0
1.79,222.0,1517547426.0
1.79,211.0,1517548396.0
1.75,189.0,1518294831.0
1.77,350.0,1518294967.0
1.7988,154.0,1518295257.0
1.732,149.0,1518902958.0
1.7988,472.0,1518903146.0
1.75,200.0,1519285632.0
1.76,300.0,1519958334.0
1.7988,162.0,1519958544.0
1.7988,122.0,1519958550.0
1.8275,156.0,1519958743.0
1.777,112.0,1520511338.0
1.735,199.0,1521465530.0
1.7539,149.0,1521589668.0
1.795,168.0,1521589720.0
1.795,190.0,1521589723.0
1.795,144.0,1521590087.0
1.795,112.0,1521906372.0
1.8132,137.0,1521906403.0
1.65,132.0,1522777982.0
1.62,150.0,1522778291.0
1.62,150.0,1522778551.0
1.62,150.0,1522778821.0
1.62,150.0,1522779081.0
1.62,150.0,1522779351.0
1.62,150.0,1522779621.0
1.62,150.0,1522779901.0
1.7325,149.0,1523128507.0
1.75,117.0,1523128696.0
1.7699,385.0,1523128736.0
1.669,100.0,1523857618.0
1.773,150.0,1524960814.0
1.7,150.0,1525974488.0
1.7,150.0,1525975506.0
1.782,118.0,1525976122.0
1.7,150.0,1526096107.0
1.782,139.0,1526120426.0
1.7,100.0,1526129216.0
1.7,200.0,1526130077.0
1.7,110.0,1526209039.0
1.7,150.0,1526210406.0
1.7,148.0,1526243355.0
1.7,148.0,1526245985.0
1.7,150.0,1526246315.0
1.65,145.0,1526531786.0
1.65,298.0,1526552235.0
1.65,100.0,1526555757.0
1.65,249.0,1526556316.0
1.65,149.0,1526579956.0
1.73,218.0,1526589676.0
1.65,362.0,1527872132.0
1.65,100.0,1528162956.0
1.65,100.0,1528162988.0
1.65,100.0,1528163046.0
1.65,100.0,1528179070.0
1.65,100.0,1528179192.0
1.65,100.0,1528179532.0
1.65,100.0,1528179580.0
1.65,100.0,1528670977.0
1.65,187.0,1528675416.0
1.65,200.0,1528679528.0
1.65,214.0,1528680367.0
1.65,142.0,1528757468.0
1.65,200.0,1529034497.0
1.65,200.0,1529035266.0
1.65,252.0,1529045317.0
1.65,200.0,1529052179.0
1.65,156.0,1529052328.0
1.65,229.0,1529138637.0
1.65,182.0,1529241274.0
1.7068,244.0,1529418575.0
1.65,200.0,1529556745.0
1.65,100.0,1529745946.0
1.6,100.0,1529774454.0
1.6,100.0,1529774505.0
1.6,100.0,1529774555.0
1.6,100.0,1529774604.0
1.6,100.0,1529774644.0
1.6,100.0,1529774675.0
1.742,100.0,1529840303.0
1.76,100.0,1529840324.0
1.76,176.0,1529850473.0
1.6,193.0,1531034865.0
1.6,200.0,1531037524.0
1.6,251.0,1531110985.0
1.6,121.0,1531113994.0
1.6,300.0,1531206014.0
1.6,161.0,1531368364.0
1.6,109.0,1532613073.0
1.6,159.0,1533068065.0
1.55,224.0,1534618034.0
1.55,145.0,1534676095.0
1.55,163.0,1534826669.0
1.6434,132.0,1535754001.0
1.66,365.0,1535754111.0
1.69,202.0,1535754181.0
1.72,100.0,1535754911.0
1.57,242.0,1537210729.0
1.6,152.0,1537401110.0
1.6,200.0,1539068462.0
1.6,200.0,1539255521.0
1.6,300.0,1539256461.0
1.62,100.0,1539265072.0
1.6,200.0,1539266411.0
1.6,104.0,1539301201.0
1.6582,231.0,1539516711.0
1.6,104.0,1539627818.0
1.6,149.0,1539631087.0
1.6,200.0,1539808389.0
1.57,118.0,1540245241.0
1.55,200.0,1540911032.0
1.55,200.0,1540934243.0
1.55,200.0,1540956302.0
1.55,295.0,1542421773.0
1.55,295.0,1542421933.0
1.55,239.0,1542445563.0
1.48,101.0,1546445112.0
1.4659,131.0,1548042213.0
1.5345,107.0,1549653267.0
1.6533,100.0,1553315008.0
1.61,225.0,1558869295.0
1.6261,200.0,1559492165.0
1.61,370.0,1559497653.0
1.5975,369.0,1559540593.0
1.6204,114.0,1562559694.0
1.6042,145.0,1564049899.0
1.6368,126.0,1564050630.0
1.65,100.0,1571528501.0
1.5741,296.0,1576768899.0
1.59,100.0,1576769619.0
1.597,119.0,1576967809.0
1.6218,134.0,1577823048.0
1.6382,141.0,1580601840.0
1.54,202.0,1583041766.0
1.5,100.0,1584009948.0
1.5741,110.0,1588515945.0
1.85,101.0,1593228697.0
1.6,124.0,1596427132.0
1.5526,172.0,1596428551.0
1.7,100.0,1599301632.0
1.7,150.0,1599909313.0
1.72,271.0,1599970032.0
1.7443,344.0,1599970322.0
1.6434,149.0,1600370576.0
1.66,116.0,1600370578.0
1.7622,210.0,1600486938.0
1.78,121.0,1600486941.0
1.68,150.0,1601498068.0
1.68,147.0,1601498747.0
1.6352,100.0,1601540011.0
1.655,200.0,1604806168.0
1.5289,240.0,1606120561.0
1.5,131.0,1606823458.0
1.5,100.0,1607123457.0
1.5,336.0,1607129716.0
1.5,472.0,1607742012.0
1.5,188.0,1607924764.0
1.6268,200.0,1608914402.0
1.6433,190.0,1608914912.0
1.6599,194.0,1608915231.0
1.678,173.0,1608997152.0
1.73,162.0,1609011705.0
1.6885,100.0,1612425911.0
1.76,100.0,1613309525.0
