2018-10-30 09:50:32.000,5.962859685553234,10.050399999999978,1.55,2
2018-10-30 16:17:23.000,5.751301859799699,10.050399999999978,1.55,6
2018-10-30 22:25:02.000,5.602229654403551,10.050399999999978,1.55,9
2018-11-16 20:29:33.000,5.4606900298831675,10.050399999999978,1.55,12
2018-11-16 20:32:13.000,5.370237777184061,10.050399999999978,1.55,14
2018-11-17 03:06:03.000,5.282733245729286,10.050399999999978,1.55,16
2019-01-02 10:05:12.000,4.546366692526488,8.790399999999973,1.48,18
2019-01-20 21:43:33.000,3.895548185173072,8.339199999999998,1.4659,32
2019-02-08 13:14:27.000,4.898531508079561,11.563399999999998,1.5345,47
2019-03-22 23:23:28.000,7.270012859248715,17.384599999999985,1.6533,49
2019-05-26 06:14:55.000,7.270012859248715,17.384599999999985,1.61,0
2019-06-02 11:16:05.000,7.270012859248715,17.384599999999985,1.6261,0
2019-06-02 12:47:33.000,7.270012859248715,17.384599999999985,1.61,0
2019-06-03 00:43:13.000,7.270012859248715,17.384599999999985,1.5975,0
2019-07-07 23:21:34.000,7.270012859248715,17.384599999999985,1.6204,0
2019-07-25 05:18:19.000,7.270012859248715,17.384599999999985,1.6042,0
2019-07-25 05:30:30.000,7.270012859248715,17.384599999999985,1.6368,0
2019-10-19 18:41:41.000,7.270012859248715,17.384599999999985,1.65,0
2019-12-19 09:21:39.000,7.270012859248715,17.384599999999985,1.5741,0
2019-12-19 09:33:39.000,7.270012859248715,17.384599999999985,1.59,0
2019-12-21 16:36:49.000,7.270012859248715,17.384599999999985,1.597,0
2019-12-31 14:10:48.000,7.270012859248715,17.384599999999985,1.6218,0
2020-02-01 18:04:00.000,7.270012859248715,17.384599999999985,1.6382,0
2020-02-29 23:49:26.000,7.270012859248715,17.384599999999985,1.54,0
2020-03-12 05:45:48.000,7.144535160967342,17.304599999999986,1.5,2
2020-05-03 09:25:45.000,7.0987677389534065,18.045599999999993,1.5741,10
2020-06-26 22:31:37.000,8.184101570567343,20.804599999999994,1.85,10
2020-08-02 22:58:52.000,8.184101570567343,20.804599999999994,1.6,0
2020-08-02 23:22:31.000,8.184101570567343,20.804599999999994,1.5526,0
2020-09-05 05:27:12.000,8.184101570567343,20.804599999999994,1.7,0
2020-09-12 06:15:13.000,8.184101570567343,20.804599999999994,1.7,0
2020-09-12 23:07:12.000,8.184101570567343,20.804599999999994,1.72,0
2020-09-12 23:12:02.000,8.184101570567343,20.804599999999994,1.7443,0
2020-09-17 14:22:56.000,8.184101570567343,20.804599999999994,1.6434,0
2020-09-17 14:22:58.000,8.184101570567343,20.804599999999994,1.66,0
2020-09-18 22:42:18.000,8.184101570567343,20.804599999999994,1.7622,0
2020-09-18 22:42:21.000,8.184101570567343,20.804599999999994,1.78,0
2020-09-30 15:34:28.000,8.184101570567343,20.804599999999994,1.68,0
2020-09-30 15:45:47.000,8.184101570567343,20.804599999999994,1.68,0
2020-10-01 03:13:31.000,8.184101570567343,20.804599999999994,1.6352,0
2020-11-07 21:29:28.000,8.184101570567343,20.804599999999994,1.655,0
2020-11-23 02:36:01.000,8.184101570567343,20.804599999999994,1.5289,0
2020-12-01 05:50:58.000,8.064360020570199,20.746799999999993,1.5,2
2020-12-04 17:10:57.000,7.880567625129473,20.746799999999993,1.5,6
2020-12-04 18:55:16.000,7.74812867836123,20.746799999999993,1.5,9
2020-12-11 21:00:12.000,7.620067632562792,20.746799999999993,1.5,12
2020-12-13 23:46:04.000,7.4961709433949935,20.746799999999993,1.5,15
2020-12-25 10:40:02.000,8.187714588326385,23.02919999999998,1.6268,18
2020-12-25 10:48:32.000,8.187714588326385,23.02919999999998,1.6433,0
2020-12-25 10:53:51.000,8.187714588326385,23.02919999999998,1.6599,0
2020-12-26 09:39:12.000,8.187714588326385,23.02919999999998,1.678,0
2020-12-26 13:41:45.000,8.187714588326385,23.02919999999998,1.73,0
2021-02-04 02:05:11.000,8.187714588326385,23.02919999999998,1.6885,0
2021-02-14 07:32:05.000,8.187714588326385,23.02919999999998,1.76,0
