32.165,1529589900.0
35.055,1530046092.0
32.825,1531945068.0
34.495,1536072289.0
35.495,1536676238.0
38.825,1537808750.0
39.94,1539507645.0
41.825,1543656856.0
44.885000000000005,1544713718.0
42.94,1546886640.0
44.055,1549170588.0
44.165,1551635691.0
45.495,1553562579.0
46.055,1554466886.0
46.605,1555702569.0
47.385,1558093827.0
52.33,1560161071.0
53.495,1562867351.0
49.22,1565463315.0
43.995000000000005,1566521079.0
51.33,1571481680.0
50.769999999999996,1573645442.0
56.55,1576928926.0
54.33,1580118999.0
53.22,1588147771.0
51.94,1589836361.0
54.275,1591703493.0
57.055,1593930634.0
58.055,1594572053.0
56.055,1596417690.0
48.94,1597384676.0
47.495,1597878431.0
46.94,1598732815.0
43.605,1601140618.0
45.495,1602084853.0
46.055,1603134880.0
46.715,1603576696.0
56.605,1605808719.0
57.825,1606063487.0
58.94,1606432350.0
62.165,1607338387.0
55.165,1608840595.0
54.275,1609254782.0
51.825,1610260319.0
53.495,1611331066.0
51.055,1612016375.0
